date,state_code,state_name,total_positive,total_negative,total_tests,hospitalized_currently,total_deaths,new_positive_cases,new_negative_tests,new_deaths
2020-09-29,NJ,New Jersey,204563.0,3362197.0,3566760.0,443.0,16113.0,456,0,10
2020-09-30,NJ,New Jersey,205275.0,3407757.0,3613032.0,479.0,16122.0,712,45560,9
2020-10-01,NJ,New Jersey,205889.0,3407757.0,3613646.0,523.0,16127.0,614,0,5
2020-10-02,NJ,New Jersey,206629.0,3465498.0,3672127.0,528.0,16131.0,740,57741,4
2020-10-03,NJ,New Jersey,207576.0,3465498.0,3673074.0,485.0,16135.0,947,0,4
2020-10-04,NJ,New Jersey,208202.0,3525892.0,3734094.0,480.0,16136.0,626,60394,1
2020-10-05,NJ,New Jersey,208713.0,3549345.0,3758058.0,507.0,16138.0,511,23453,2
2020-10-06,NJ,New Jersey,209342.0,3549345.0,3758687.0,553.0,16147.0,629,0,9
2020-10-07,NJ,New Jersey,209850.0,3571960.0,3781810.0,601.0,16152.0,508,22615,5
2020-10-08,NJ,New Jersey,211148.0,3631519.0,3842667.0,652.0,16160.0,1298,59559,8
2020-10-09,NJ,New Jersey,212013.0,3666975.0,3878988.0,666.0,16164.0,865,35456,4
2020-10-10,NJ,New Jersey,212877.0,3701144.0,3914021.0,641.0,16171.0,864,34169,7
2020-10-11,NJ,New Jersey,213628.0,3701144.0,3914772.0,619.0,16174.0,751,0,3
2020-10-12,NJ,New Jersey,214097.0,3757500.0,3971597.0,662.0,16175.0,469,56356,1
2020-10-13,NJ,New Jersey,215085.0,3757500.0,3972585.0,649.0,16182.0,988,0,7
2020-10-14,NJ,New Jersey,216023.0,3820844.0,4036867.0,699.0,16191.0,938,63344,9
2020-10-15,NJ,New Jersey,216994.0,3853363.0,4070357.0,733.0,16197.0,971,32519,6
2020-10-16,NJ,New Jersey,217804.0,3883595.0,4101399.0,728.0,16202.0,810,30232,5
2020-10-17,NJ,New Jersey,218738.0,3917058.0,4135796.0,759.0,16204.0,934,33463,2
2020-10-18,NJ,New Jersey,220013.0,3917058.0,4137071.0,732.0,16211.0,1275,0,7
2020-10-19,NJ,New Jersey,221205.0,3996500.0,4217705.0,758.0,16214.0,1192,79442,3
2020-10-20,NJ,New Jersey,222193.0,4013107.0,4235300.0,781.0,16227.0,988,16607,13
2020-10-21,NJ,New Jersey,223223.0,4040900.0,4264123.0,844.0,16245.0,1030,27793,18
2020-10-22,NJ,New Jersey,224385.0,4073227.0,4297612.0,852.0,16263.0,1162,32327,18
2020-10-23,NJ,New Jersey,225430.0,4112555.0,4337985.0,874.0,16273.0,1045,39328,10
2020-10-24,NJ,New Jersey,227339.0,4112555.0,4339894.0,886.0,16281.0,1909,0,8
2020-10-25,NJ,New Jersey,228468.0,4157414.0,4385882.0,868.0,16285.0,1129,44859,4
2020-10-26,NJ,New Jersey,229684.0,4225550.0,4455234.0,948.0,16292.0,1216,68136,7
2020-10-27,NJ,New Jersey,231331.0,4253482.0,4484813.0,957.0,16306.0,1647,27932,14
2020-10-28,NJ,New Jersey,232997.0,4290614.0,4523611.0,1010.0,16324.0,1666,37132,18
2020-10-29,NJ,New Jersey,234547.0,4337984.0,4572531.0,1072.0,16332.0,1550,47370,8
2020-10-30,NJ,New Jersey,236523.0,4337984.0,4574507.0,1058.0,16339.0,1976,0,7
2020-10-31,NJ,New Jersey,237886.0,4418220.0,4656106.0,1090.0,16350.0,1363,80236,11
2020-11-01,NJ,New Jersey,239629.0,4418220.0,4657849.0,1104.0,16354.0,1743,0,4
2020-11-02,NJ,New Jersey,240997.0,4480800.0,4721797.0,1109.0,16357.0,1368,62580,3
2020-11-03,NJ,New Jersey,242825.0,4523834.0,4766659.0,1133.0,16375.0,1828,43034,18
2020-11-04,NJ,New Jersey,245257.0,4523834.0,4769091.0,1213.0,16391.0,2432,0,16
2020-11-05,NJ,New Jersey,247219.0,4570833.0,4818052.0,1224.0,16403.0,1962,46999,12
2020-11-06,NJ,New Jersey,249380.0,4614056.0,4863436.0,1336.0,16416.0,2161,43223,13
2020-11-07,NJ,New Jersey,252582.0,4711048.0,4963630.0,1392.0,16425.0,3202,96992,9
2020-11-08,NJ,New Jersey,254595.0,4711048.0,4965643.0,1439.0,16429.0,2013,0,4
2020-11-09,NJ,New Jersey,256653.0,4780634.0,5037287.0,1537.0,16440.0,2058,69586,11
2020-11-10,NJ,New Jersey,260430.0,4780634.0,5041064.0,1645.0,16461.0,3777,0,21
2020-11-11,NJ,New Jersey,263495.0,4821298.0,5084793.0,1801.0,16476.0,3065,40664,15
2020-11-12,NJ,New Jersey,266986.0,4857612.0,5124598.0,1827.0,16495.0,3491,36314,19
2020-11-13,NJ,New Jersey,270383.0,4898848.0,5169231.0,1909.0,16522.0,3397,41236,27
2020-11-14,NJ,New Jersey,274736.0,4935991.0,5210727.0,2000.0,16548.0,4353,37143,26
2020-11-15,NJ,New Jersey,279274.0,5059796.0,5339070.0,2004.0,16566.0,4538,123805,18
2020-11-16,NJ,New Jersey,281493.0,5059796.0,5341289.0,2115.0,16580.0,2219,0,14
2020-11-17,NJ,New Jersey,285519.0,5089172.0,5374691.0,2320.0,16618.0,4026,29376,38
2020-11-18,NJ,New Jersey,289562.0,5176586.0,5466148.0,2446.0,16655.0,4043,87414,37
2020-11-19,NJ,New Jersey,293744.0,5176586.0,5470330.0,2471.0,16689.0,4182,0,34
2020-11-20,NJ,New Jersey,297370.0,5220330.0,5517700.0,2505.0,16712.0,3626,43744,23
2020-11-21,NJ,New Jersey,302039.0,5265303.0,5567342.0,2552.0,16746.0,4669,44973,34
2020-11-22,NJ,New Jersey,306007.0,5315142.0,5621149.0,2568.0,16761.0,3968,49839,15
2020-11-23,NJ,New Jersey,309588.0,5365678.0,5675266.0,2693.0,16772.0,3581,50536,11
2020-11-24,NJ,New Jersey,313863.0,5411716.0,5725579.0,2785.0,16819.0,4275,46038,47
2020-11-25,NJ,New Jersey,317905.0,5509434.0,5827339.0,2902.0,16886.0,4042,97718,67
2020-11-26,NJ,New Jersey,322378.0,5509434.0,5831812.0,2831.0,16925.0,4473,0,39
2020-11-27,NJ,New Jersey,326473.0,5509434.0,5835907.0,2796.0,16942.0,4095,0,17
2020-11-28,NJ,New Jersey,330275.0,5613309.0,5943584.0,2830.0,16965.0,3802,103875,23
2020-11-29,NJ,New Jersey,334114.0,5613309.0,5947423.0,2877.0,16978.0,3839,0,13
2020-11-30,NJ,New Jersey,337304.0,5749192.0,6086496.0,2961.0,16993.0,3190,135883,15
2020-12-01,NJ,New Jersey,341910.0,5749192.0,6091102.0,3129.0,17083.0,4606,0,90
2020-12-02,NJ,New Jersey,346206.0,5787381.0,6133587.0,3287.0,17145.0,4296,38189,62
2020-12-03,NJ,New Jersey,350999.0,5825837.0,6176836.0,3292.0,17209.0,4793,38456,64
2020-12-04,NJ,New Jersey,356662.0,5825837.0,6182499.0,3315.0,17255.0,5663,0,46
2020-12-05,NJ,New Jersey,361986.0,5918797.0,6280783.0,3264.0,17306.0,5324,92960,51
2020-12-06,NJ,New Jersey,368016.0,5918797.0,6286813.0,3241.0,17321.0,6030,0,15
2020-03-05,NM,New Mexico,0.0,16.0,16.0,0.0,0.0,0,0,0
2020-03-06,NM,New Mexico,0.0,48.0,48.0,0.0,0.0,0,32,0
2020-03-07,NM,New Mexico,0.0,48.0,48.0,0.0,0.0,0,0,0
2020-03-08,NM,New Mexico,0.0,57.0,57.0,0.0,0.0,0,9,0
2020-03-09,NM,New Mexico,0.0,69.0,69.0,0.0,0.0,0,12,0
2020-03-10,NM,New Mexico,3.0,87.0,90.0,0.0,0.0,3,18,0
2020-03-11,NM,New Mexico,5.0,155.0,160.0,0.0,0.0,2,68,0
2020-03-12,NM,New Mexico,10.0,190.0,200.0,0.0,0.0,5,35,0
2020-03-13,NM,New Mexico,10.0,237.0,247.0,0.0,0.0,0,47,0
2020-03-14,NM,New Mexico,13.0,482.0,495.0,0.0,0.0,3,245,0
2020-03-15,NM,New Mexico,17.0,566.0,583.0,0.0,0.0,4,84,0
2020-03-16,NM,New Mexico,23.0,1249.0,1272.0,0.0,0.0,6,683,0
2020-03-17,NM,New Mexico,28.0,2326.0,2354.0,0.0,0.0,5,1077,0
2020-03-18,NM,New Mexico,35.0,2762.0,2797.0,0.0,0.0,7,436,0
2020-03-19,NM,New Mexico,43.0,3771.0,3814.0,0.0,0.0,8,1009,0
2020-03-20,NM,New Mexico,57.0,3771.0,3828.0,0.0,0.0,14,0,0
2020-03-21,NM,New Mexico,57.0,4722.0,4779.0,0.0,0.0,0,951,0
2020-03-22,NM,New Mexico,65.0,5321.0,5386.0,0.0,0.0,8,599,0
2020-03-23,NM,New Mexico,83.0,5890.0,5973.0,0.0,0.0,18,569,0
2020-03-24,NM,New Mexico,100.0,6742.0,6842.0,0.0,1.0,17,852,1
2020-03-25,NM,New Mexico,112.0,7681.0,7793.0,0.0,1.0,12,939,0
2020-03-26,NM,New Mexico,136.0,8377.0,8513.0,0.0,1.0,24,696,0
2020-03-27,NM,New Mexico,191.0,9196.0,9387.0,17.0,1.0,55,819,0
2020-03-28,NM,New Mexico,237.0,10769.0,11006.0,19.0,2.0,46,1573,1
2020-03-29,NM,New Mexico,237.0,10942.0,11179.0,22.0,2.0,0,173,0
2020-03-30,NM,New Mexico,281.0,12246.0,12527.0,22.0,4.0,44,1304,2
2020-03-31,NM,New Mexico,315.0,12925.0,13240.0,24.0,5.0,34,679,1
2020-04-01,NM,New Mexico,363.0,13648.0,14011.0,31.0,6.0,48,723,1
2020-04-02,NM,New Mexico,403.0,14375.0,14778.0,31.0,7.0,40,727,1
2020-04-03,NM,New Mexico,495.0,15137.0,15632.0,41.0,10.0,92,762,3
2020-04-04,NM,New Mexico,543.0,16285.0,16828.0,37.0,11.0,48,1148,1
2020-04-05,NM,New Mexico,624.0,18512.0,19136.0,45.0,12.0,81,2227,1
2020-04-06,NM,New Mexico,686.0,21139.0,21825.0,48.0,12.0,62,2627,0
2020-04-07,NM,New Mexico,794.0,21451.0,22245.0,51.0,13.0,108,312,1
2020-04-08,NM,New Mexico,865.0,22942.0,23807.0,59.0,16.0,71,1491,3
2020-04-09,NM,New Mexico,1091.0,26007.0,27098.0,73.0,19.0,226,3065,3
2020-04-10,NM,New Mexico,1091.0,26007.0,27098.0,75.0,19.0,0,0,0
2020-04-11,NM,New Mexico,1174.0,27518.0,28692.0,78.0,20.0,83,1511,1
2020-04-12,NM,New Mexico,1245.0,29270.0,30515.0,80.0,26.0,71,1752,6
2020-04-13,NM,New Mexico,1345.0,30625.0,31970.0,87.0,31.0,100,1355,5
2020-04-14,NM,New Mexico,1407.0,31443.0,32850.0,87.0,36.0,62,818,5
2020-04-15,NM,New Mexico,1484.0,31910.0,33394.0,90.0,36.0,77,467,0
2020-04-16,NM,New Mexico,1597.0,32891.0,34488.0,90.0,44.0,113,981,8
2020-04-17,NM,New Mexico,1711.0,33902.0,35613.0,96.0,51.0,114,1011,7
2020-04-18,NM,New Mexico,1798.0,34834.0,36632.0,92.0,53.0,87,932,2
2020-04-19,NM,New Mexico,1845.0,35197.0,37042.0,103.0,55.0,47,363,2
2020-04-20,NM,New Mexico,1971.0,36784.0,38755.0,116.0,58.0,126,1587,3
2020-04-21,NM,New Mexico,2072.0,38805.0,40877.0,119.0,65.0,101,2021,7
2020-04-22,NM,New Mexico,2210.0,39022.0,41232.0,121.0,71.0,138,217,6
2020-04-23,NM,New Mexico,2379.0,44184.0,46563.0,123.0,78.0,169,5162,7
2020-04-24,NM,New Mexico,2521.0,48989.0,51510.0,152.0,84.0,142,4805,6
2020-04-25,NM,New Mexico,2660.0,51075.0,53735.0,152.0,93.0,139,2086,9
2020-04-26,NM,New Mexico,2726.0,53889.0,56615.0,148.0,99.0,66,2814,6
2020-04-27,NM,New Mexico,2823.0,55980.0,58803.0,155.0,104.0,97,2091,5
2020-04-28,NM,New Mexico,2974.0,58771.0,61745.0,157.0,110.0,151,2791,6
2020-04-29,NM,New Mexico,3213.0,61872.0,65085.0,163.0,112.0,239,3101,2
2020-04-30,NM,New Mexico,3411.0,64458.0,67869.0,172.0,123.0,198,2586,11
2020-05-01,NM,New Mexico,3513.0,67605.0,71118.0,159.0,131.0,102,3147,8
2020-05-02,NM,New Mexico,3732.0,71212.0,74944.0,168.0,139.0,219,3607,8
2020-05-03,NM,New Mexico,3850.0,74127.0,77977.0,164.0,151.0,118,2915,12
2020-05-04,NM,New Mexico,4031.0,77689.0,81720.0,181.0,156.0,181,3562,5
2020-05-05,NM,New Mexico,4138.0,79113.0,83251.0,178.0,162.0,107,1424,6
2020-05-06,NM,New Mexico,4291.0,81393.0,85684.0,193.0,169.0,153,2280,7
2020-05-07,NM,New Mexico,4493.0,84539.0,89032.0,197.0,172.0,202,3146,3
2020-05-08,NM,New Mexico,4673.0,88589.0,93262.0,201.0,181.0,180,4050,9
2020-05-09,NM,New Mexico,4778.0,92275.0,97053.0,198.0,191.0,105,3686,10
2020-05-10,NM,New Mexico,4863.0,97635.0,102498.0,194.0,200.0,85,5360,9
2020-05-11,NM,New Mexico,5069.0,101652.0,106721.0,207.0,208.0,206,4017,8
2020-05-12,NM,New Mexico,5212.0,105077.0,110289.0,199.0,219.0,143,3425,11
2020-05-13,NM,New Mexico,5364.0,109647.0,115011.0,200.0,231.0,152,4570,12
2020-05-14,NM,New Mexico,5503.0,114098.0,119601.0,209.0,242.0,139,4451,11
2020-05-15,NM,New Mexico,5662.0,118796.0,124458.0,223.0,253.0,159,4698,11
2020-05-16,NM,New Mexico,5847.0,122727.0,128574.0,208.0,259.0,185,3931,6
2020-05-17,NM,New Mexico,5938.0,127315.0,133253.0,211.0,265.0,91,4588,6
2020-05-18,NM,New Mexico,6096.0,131524.0,137620.0,213.0,270.0,158,4209,5
2020-05-19,NM,New Mexico,6192.0,136054.0,142246.0,204.0,276.0,96,4530,6
2020-05-20,NM,New Mexico,6317.0,141027.0,147344.0,206.0,283.0,125,4973,7
2020-05-21,NM,New Mexico,6472.0,146295.0,152767.0,205.0,294.0,155,5268,11
2020-05-22,NM,New Mexico,6625.0,151758.0,158383.0,206.0,302.0,153,5463,8
2020-05-23,NM,New Mexico,6795.0,162324.0,169119.0,208.0,308.0,170,10566,6
2020-05-24,NM,New Mexico,6943.0,166538.0,173481.0,213.0,317.0,148,4214,9
2020-05-25,NM,New Mexico,7026.0,170335.0,177361.0,216.0,320.0,83,3797,3
2020-05-26,NM,New Mexico,7130.0,173516.0,180646.0,211.0,325.0,104,3181,5
2020-05-27,NM,New Mexico,7252.0,172291.0,179543.0,210.0,329.0,122,-1225,4
2020-05-28,NM,New Mexico,7364.0,176180.0,183544.0,196.0,335.0,112,3889,6
2020-05-29,NM,New Mexico,7493.0,180768.0,188261.0,193.0,344.0,129,4588,9
2020-05-30,NM,New Mexico,7624.0,186823.0,194447.0,189.0,351.0,131,6055,7
2020-05-31,NM,New Mexico,7689.0,191915.0,199604.0,182.0,356.0,65,5092,5
2020-06-01,NM,New Mexico,7800.0,195315.0,203115.0,191.0,362.0,111,3400,6
2020-06-02,NM,New Mexico,8024.0,198813.0,206837.0,182.0,367.0,224,3498,5
2020-06-03,NM,New Mexico,8140.0,204856.0,212996.0,170.0,375.0,116,6043,8
2020-06-04,NM,New Mexico,8353.0,209404.0,217757.0,170.0,383.0,213,4548,8
2020-06-05,NM,New Mexico,8672.0,215968.0,224640.0,175.0,387.0,319,6564,4
2020-06-06,NM,New Mexico,8800.0,220347.0,229147.0,176.0,392.0,128,4379,5
2020-06-07,NM,New Mexico,8940.0,225435.0,234375.0,177.0,396.0,140,5088,4
2020-06-08,NM,New Mexico,9062.0,229739.0,238801.0,183.0,400.0,122,4304,4
2020-06-09,NM,New Mexico,9105.0,232552.0,241657.0,193.0,404.0,43,2813,4
2020-06-10,NM,New Mexico,9250.0,236307.0,245557.0,197.0,410.0,145,3755,6
2020-06-11,NM,New Mexico,9367.0,241513.0,250880.0,183.0,420.0,117,5206,10
2020-06-12,NM,New Mexico,9526.0,245758.0,255284.0,179.0,426.0,159,4245,6
2020-06-13,NM,New Mexico,9621.0,249373.0,258994.0,172.0,431.0,95,3615,5
2020-06-14,NM,New Mexico,9723.0,253942.0,263665.0,162.0,435.0,102,4569,4
2020-06-15,NM,New Mexico,9845.0,258076.0,267921.0,161.0,440.0,122,4134,5
2020-06-16,NM,New Mexico,9933.0,261620.0,271553.0,156.0,447.0,88,3544,7
2020-06-17,NM,New Mexico,10065.0,265832.0,275897.0,161.0,452.0,132,4212,5
2020-06-18,NM,New Mexico,10153.0,265744.0,275897.0,157.0,456.0,88,-88,4
2020-06-19,NM,New Mexico,10260.0,274342.0,284602.0,147.0,464.0,107,8598,8
2020-06-20,NM,New Mexico,10430.0,278207.0,288637.0,145.0,466.0,170,3865,2
2020-06-21,NM,New Mexico,10565.0,282866.0,293431.0,134.0,469.0,135,4659,3
2020-06-22,NM,New Mexico,10694.0,287382.0,298076.0,139.0,469.0,129,4516,0
2020-06-23,NM,New Mexico,10838.0,291245.0,302083.0,141.0,476.0,144,3863,7
2020-06-24,NM,New Mexico,10990.0,297115.0,308105.0,149.0,480.0,152,5870,4
2020-06-25,NM,New Mexico,11192.0,303478.0,314670.0,135.0,485.0,202,6363,5
2020-06-26,NM,New Mexico,11408.0,309230.0,320638.0,128.0,489.0,216,5752,4
2020-06-27,NM,New Mexico,11619.0,311340.0,322959.0,122.0,491.0,211,2110,2
2020-06-28,NM,New Mexico,11809.0,319239.0,331048.0,114.0,492.0,190,7899,1
2020-06-29,NM,New Mexico,11982.0,325738.0,337720.0,119.0,493.0,173,6499,1
2020-06-30,NM,New Mexico,12147.0,332034.0,344181.0,127.0,497.0,165,6296,4
2020-07-01,NM,New Mexico,12276.0,337784.0,350060.0,127.0,500.0,129,5750,3
2020-07-02,NM,New Mexico,12520.0,344117.0,356637.0,127.0,503.0,244,6333,3
2020-07-03,NM,New Mexico,12776.0,350598.0,363374.0,130.0,511.0,256,6481,8
2020-07-04,NM,New Mexico,13063.0,359225.0,372288.0,121.0,513.0,287,8627,2
2020-07-05,NM,New Mexico,13256.0,361798.0,375054.0,119.0,513.0,193,2573,0
2020-07-06,NM,New Mexico,13507.0,366733.0,380240.0,129.0,515.0,251,4935,2
2020-07-07,NM,New Mexico,13727.0,371515.0,385242.0,133.0,519.0,220,4782,4
2020-07-08,NM,New Mexico,14017.0,375670.0,389687.0,154.0,527.0,290,4155,8
2020-07-09,NM,New Mexico,14251.0,381630.0,395881.0,154.0,533.0,234,5960,6
2020-07-10,NM,New Mexico,14549.0,389032.0,403581.0,151.0,539.0,298,7402,6
2020-07-11,NM,New Mexico,14773.0,395981.0,410754.0,158.0,543.0,224,6949,4
2020-07-12,NM,New Mexico,15028.0,403329.0,418357.0,170.0,545.0,255,7348,2
2020-07-13,NM,New Mexico,15291.0,409064.0,424355.0,172.0,548.0,263,5735,3
2020-07-14,NM,New Mexico,15514.0,414492.0,430006.0,171.0,551.0,223,5428,3
2020-07-15,NM,New Mexico,15841.0,421164.0,437005.0,174.0,557.0,327,6672,6
2020-07-16,NM,New Mexico,16138.0,427230.0,443368.0,170.0,562.0,297,6066,5
2020-07-17,NM,New Mexico,16456.0,435842.0,452298.0,166.0,565.0,318,8612,3
2020-07-18,NM,New Mexico,16736.0,443928.0,460664.0,160.0,569.0,280,8086,4
2020-07-19,NM,New Mexico,16971.0,452244.0,469215.0,161.0,571.0,235,8316,2
2020-07-20,NM,New Mexico,17215.0,459282.0,476497.0,154.0,578.0,244,7038,7
2020-07-21,NM,New Mexico,17517.0,464014.0,481531.0,154.0,588.0,302,4732,10
2020-07-22,NM,New Mexico,17828.0,471506.0,489334.0,178.0,591.0,311,7492,3
2020-07-23,NM,New Mexico,18163.0,478822.0,496985.0,167.0,596.0,335,7316,5
2020-07-24,NM,New Mexico,18475.0,486702.0,505177.0,161.0,601.0,312,7880,5
2020-07-25,NM,New Mexico,18788.0,493637.0,512425.0,148.0,607.0,313,6935,6
2020-07-26,NM,New Mexico,19042.0,501676.0,520718.0,144.0,614.0,254,8039,7
2020-07-27,NM,New Mexico,19502.0,509388.0,528890.0,159.0,619.0,460,7712,5
2020-07-28,NM,New Mexico,19791.0,517062.0,536853.0,160.0,626.0,289,7674,7
2020-07-29,NM,New Mexico,20136.0,524475.0,544611.0,158.0,632.0,345,7413,6
2020-07-30,NM,New Mexico,20388.0,531249.0,551637.0,156.0,635.0,252,6774,3
2020-07-31,NM,New Mexico,20600.0,537412.0,558012.0,152.0,642.0,212,6163,7
2020-08-01,NM,New Mexico,20796.0,545090.0,565886.0,134.0,651.0,196,7678,9
2020-08-02,NM,New Mexico,21016.0,553237.0,574253.0,127.0,654.0,220,8147,3
2020-08-03,NM,New Mexico,21130.0,556680.0,577810.0,131.0,655.0,114,3443,1
2020-08-04,NM,New Mexico,21340.0,569485.0,590825.0,133.0,658.0,210,12805,3
2020-08-05,NM,New Mexico,21566.0,575842.0,597408.0,138.0,667.0,226,6357,9
2020-08-06,NM,New Mexico,21773.0,582609.0,604382.0,138.0,669.0,207,6767,2
2020-08-07,NM,New Mexico,21965.0,590889.0,612854.0,132.0,675.0,192,8280,6
2020-08-08,NM,New Mexico,22115.0,598013.0,620128.0,127.0,681.0,150,7124,6
2020-08-09,NM,New Mexico,22315.0,605312.0,627627.0,121.0,685.0,200,7299,4
2020-08-10,NM,New Mexico,22444.0,610553.0,632997.0,127.0,690.0,129,5241,5
2020-08-11,NM,New Mexico,22643.0,617694.0,640337.0,134.0,693.0,199,7141,3
2020-08-12,NM,New Mexico,22816.0,622007.0,644823.0,119.0,695.0,173,4313,2
2020-08-13,NM,New Mexico,22987.0,627504.0,650491.0,128.0,697.0,171,5497,2
2020-08-14,NM,New Mexico,23160.0,635882.0,659042.0,125.0,703.0,173,8378,6
2020-08-15,NM,New Mexico,23302.0,641989.0,665291.0,113.0,711.0,142,6107,8
2020-08-16,NM,New Mexico,23408.0,647165.0,670573.0,109.0,714.0,106,5176,3
2020-08-17,NM,New Mexico,23500.0,653650.0,677150.0,119.0,718.0,92,6485,4
2020-08-18,NM,New Mexico,23579.0,659474.0,683053.0,111.0,723.0,79,5824,5
2020-08-19,NM,New Mexico,23749.0,664746.0,688495.0,94.0,729.0,170,5272,6
2020-08-20,NM,New Mexico,23951.0,670873.0,694824.0,74.0,734.0,202,6127,5
2020-08-21,NM,New Mexico,24095.0,680860.0,704955.0,65.0,739.0,144,9987,5
2020-08-22,NM,New Mexico,24302.0,688019.0,712321.0,68.0,743.0,207,7159,4
2020-08-23,NM,New Mexico,24396.0,694904.0,719300.0,64.0,745.0,94,6885,2
2020-08-24,NM,New Mexico,24469.0,699332.0,723801.0,68.0,747.0,73,4428,2
2020-08-25,NM,New Mexico,24535.0,704092.0,728627.0,64.0,750.0,66,4760,3
2020-08-26,NM,New Mexico,24732.0,709488.0,734220.0,71.0,755.0,197,5396,5
2020-08-27,NM,New Mexico,24920.0,715446.0,740366.0,68.0,764.0,188,5958,9
2020-08-28,NM,New Mexico,25042.0,722235.0,747277.0,72.0,767.0,122,6789,3
2020-08-29,NM,New Mexico,25178.0,727344.0,752522.0,67.0,769.0,136,5109,2
2020-08-30,NM,New Mexico,25283.0,731650.0,756933.0,66.0,770.0,105,4306,1
2020-08-31,NM,New Mexico,25352.0,735522.0,760874.0,65.0,779.0,69,3872,9
2020-09-01,NM,New Mexico,25460.0,739939.0,765399.0,72.0,787.0,108,4417,8
2020-09-02,NM,New Mexico,25612.0,745347.0,770959.0,71.0,790.0,152,5408,3
2020-09-03,NM,New Mexico,25812.0,750984.0,776796.0,75.0,791.0,200,5637,1
2020-09-04,NM,New Mexico,25902.0,756142.0,782044.0,69.0,794.0,90,5158,3
2020-09-05,NM,New Mexico,26048.0,761763.0,787811.0,68.0,800.0,146,5621,6
2020-09-06,NM,New Mexico,26107.0,765729.0,791836.0,65.0,803.0,59,3966,3
2020-09-07,NM,New Mexico,26144.0,769103.0,795247.0,65.0,807.0,37,3374,4
2020-09-08,NM,New Mexico,26181.0,773492.0,799673.0,68.0,807.0,37,4389,0
2020-09-09,NM,New Mexico,26268.0,776833.0,803101.0,77.0,813.0,87,3341,6
2020-09-10,NM,New Mexico,26429.0,780570.0,806999.0,80.0,816.0,161,3737,3
2020-09-11,NM,New Mexico,26563.0,785487.0,812050.0,73.0,818.0,134,4917,2
2020-09-12,NM,New Mexico,26661.0,790609.0,817270.0,67.0,821.0,98,5122,3
2020-09-13,NM,New Mexico,26761.0,796384.0,823145.0,59.0,823.0,100,5775,2
2020-09-14,NM,New Mexico,26842.0,799777.0,826619.0,60.0,823.0,81,3393,0
2020-09-15,NM,New Mexico,26923.0,805072.0,831995.0,59.0,830.0,81,5295,7
2020-09-16,NM,New Mexico,27041.0,810359.0,837400.0,59.0,832.0,118,5287,2
2020-09-17,NM,New Mexico,27199.0,817968.0,845167.0,69.0,836.0,158,7609,4
2020-09-18,NM,New Mexico,27350.0,823613.0,850963.0,72.0,841.0,151,5645,5
2020-09-19,NM,New Mexico,27512.0,829944.0,857456.0,68.0,847.0,162,6331,6
2020-09-20,NM,New Mexico,27579.0,835320.0,862899.0,64.0,849.0,67,5376,2
2020-09-21,NM,New Mexico,27683.0,839000.0,866683.0,71.0,851.0,104,3680,2
2020-09-22,NM,New Mexico,27790.0,844541.0,872331.0,69.0,854.0,107,5541,3
2020-09-23,NM,New Mexico,27987.0,850419.0,878406.0,72.0,857.0,197,5878,3
2020-09-24,NM,New Mexico,28224.0,857149.0,885373.0,66.0,859.0,237,6730,2
2020-09-25,NM,New Mexico,28487.0,865002.0,893489.0,75.0,865.0,263,7853,6
2020-09-26,NM,New Mexico,28692.0,871245.0,899937.0,72.0,870.0,205,6243,5
2020-09-27,NM,New Mexico,28844.0,876485.0,905329.0,66.0,870.0,152,5240,0
2020-09-28,NM,New Mexico,28985.0,880520.0,909505.0,76.0,873.0,141,4035,3
2020-09-29,NM,New Mexico,29157.0,885829.0,914986.0,80.0,875.0,172,5309,2
2020-09-30,NM,New Mexico,29435.0,891574.0,921009.0,85.0,877.0,278,5745,2
2020-10-01,NM,New Mexico,29661.0,898728.0,928389.0,86.0,882.0,226,7154,5
2020-10-02,NM,New Mexico,30000.0,905401.0,935401.0,89.0,887.0,339,6673,5
2020-10-03,NM,New Mexico,30296.0,911216.0,941512.0,95.0,890.0,296,5815,3
2020-10-04,NM,New Mexico,30477.0,917468.0,947945.0,91.0,892.0,181,6252,2
2020-10-05,NM,New Mexico,30632.0,923964.0,954596.0,97.0,894.0,155,6496,2
2020-10-06,NM,New Mexico,30947.0,929987.0,960934.0,110.0,894.0,315,6023,0
2020-10-07,NM,New Mexico,31372.0,933947.0,965319.0,109.0,896.0,425,3960,2
2020-10-08,NM,New Mexico,31756.0,942189.0,973945.0,119.0,899.0,384,8242,3
2020-10-09,NM,New Mexico,32241.0,947812.0,980053.0,133.0,902.0,485,5623,3
2020-10-10,NM,New Mexico,32722.0,956930.0,989652.0,130.0,907.0,481,9118,5
2020-10-11,NM,New Mexico,32983.0,964390.0,997373.0,120.0,911.0,261,7460,4
2020-10-12,NM,New Mexico,33362.0,969544.0,1002906.0,127.0,915.0,379,5154,4
2020-10-13,NM,New Mexico,33713.0,977607.0,1011320.0,125.0,918.0,351,8063,3
2020-10-14,NM,New Mexico,34290.0,984739.0,1019029.0,145.0,921.0,577,7132,3
2020-10-15,NM,New Mexico,34958.0,992434.0,1027392.0,150.0,922.0,668,7695,1
2020-10-16,NM,New Mexico,35770.0,1000081.0,1035851.0,168.0,928.0,812,7647,6
2020-10-17,NM,New Mexico,36343.0,1010384.0,1046727.0,173.0,929.0,573,10303,1
2020-10-18,NM,New Mexico,36788.0,1018103.0,1054891.0,171.0,934.0,445,7719,5
